BENE_ID,FRONTEND_USER_NAME,FRONTEND_USER_PASSWORD,total_claim_count,total_claim_line_count,carrier_claim_count,carrier_claim_line_count,inpatient_claim_count,inpatient_claim_line_count,partd_event_count,
19990000005280,BBUser05279,PW05279!,55,86,55,86,0,0,0,
19990000005431,BBUser05430,PW05430!,55,116,55,116,0,0,0,
19990000005470,BBUser05469,PW05469!,55,87,55,87,0,0,0,
19990000005572,BBUser05571,PW05571!,55,96,55,96,0,0,0,
19990000005624,BBUser05623,PW05623!,55,105,55,105,0,0,0,
19990000005686,BBUser05685,PW05685!,55,91,55,91,0,0,0,
19990000005848,BBUser05847,PW05847!,55,111,54,95,1,16,0,
19990000005896,BBUser05895,PW05895!,55,103,53,72,2,31,0,
19990000006010,BBUser06009,PW06009!,55,97,54,82,1,15,0,
19990000006081,BBUser06080,PW06080!,55,99,55,99,0,0,0,
19990000006197,BBUser06196,PW06196!,55,88,54,72,1,16,0,
19990000006353,BBUser06352,PW06352!,55,94,55,94,0,0,0,
19990000006489,BBUser06488,PW06488!,55,87,55,87,0,0,0,
19990000006646,BBUser06645,PW06645!,55,99,55,99,0,0,0,
19990000006762,BBUser06761,PW06761!,55,99,54,87,1,12,0,
19990000006802,BBUser06801,PW06801!,55,74,55,74,0,0,0,
19990000006911,BBUser06910,PW06910!,55,93,54,82,1,11,0,
19990000007057,BBUser07056,PW07056!,55,101,55,101,0,0,0,
19990000007088,BBUser07087,PW07087!,55,85,55,85,0,0,0,
19990000007674,BBUser07673,PW07673!,55,110,54,97,1,13,0,
19990000007698,BBUser07697,PW07697!,55,109,55,109,0,0,0,
19990000007908,BBUser07907,PW07907!,55,82,55,82,0,0,0,
19990000007947,BBUser07946,PW07946!,55,83,55,83,0,0,0,
19990000008088,BBUser08087,PW08087!,55,100,52,69,3,31,0,
19990000008130,BBUser08129,PW08129!,55,104,53,85,2,19,0,
19990000008274,BBUser08273,PW08273!,55,97,55,97,0,0,0,
19990000008398,BBUser08397,PW08397!,55,95,55,95,0,0,0,
19990000008499,BBUser08498,PW08498!,55,81,55,81,0,0,0,
19990000008521,BBUser08520,PW08520!,55,83,55,83,0,0,0,
19990000008616,BBUser08615,PW08615!,55,136,54,117,1,19,0,
19990000008722,BBUser08721,PW08721!,55,108,54,96,1,12,0,
19990000008743,BBUser08742,PW08742!,55,99,54,90,1,9,0,
19990000008970,BBUser08969,PW08969!,55,113,55,113,0,0,0,
19990000009045,BBUser09044,PW09044!,55,109,55,109,0,0,0,
19990000009232,BBUser09231,PW09231!,55,74,55,74,0,0,0,
19990000009303,BBUser09302,PW09302!,55,82,55,82,0,0,0,
19990000009685,BBUser09684,PW09684!,55,92,55,92,0,0,0,
19990000009804,BBUser09803,PW09803!,55,77,55,77,0,0,0,
19990000009855,BBUser09854,PW09854!,55,68,55,68,0,0,0,
19990000009918,BBUser09917,PW09917!,55,94,55,94,0,0,0,
20000000000033,BBUser10032,PW10032!,55,109,54,87,1,22,0,
20000000000075,BBUser10074,PW10074!,55,95,54,82,1,13,0,
20000000000165,BBUser10164,PW10164!,55,84,54,75,1,9,0,
20000000000266,BBUser10265,PW10265!,55,84,55,84,0,0,0,
20000000000533,BBUser10532,PW10532!,55,89,55,89,0,0,0,
20000000000563,BBUser10562,PW10562!,55,109,53,83,2,26,0,
20000000000606,BBUser10605,PW10605!,55,103,55,103,0,0,0,
20000000000637,BBUser10636,PW10636!,55,97,55,97,0,0,0,
20000000000724,BBUser10723,PW10723!,55,106,55,106,0,0,0,
20000000000725,BBUser10724,PW10724!,55,93,55,93,0,0,0,
20000000000800,BBUser10799,PW10799!,55,83,55,83,0,0,0,
20000000000838,BBUser10837,PW10837!,55,83,55,83,0,0,0,
20000000000913,BBUser10912,PW10912!,55,98,55,98,0,0,0,
20000000001121,BBUser11120,PW11120!,55,146,51,94,4,52,0,
20000000001252,BBUser11251,PW11251!,55,130,53,100,2,30,0,
20000000001356,BBUser11355,PW11355!,55,83,55,83,0,0,0,
20000000001391,BBUser11390,PW11390!,55,73,55,73,0,0,0,
20000000001484,BBUser11483,PW11483!,55,104,55,104,0,0,0,
20000000001585,BBUser11584,PW11584!,55,85,55,85,0,0,0,
20000000001591,BBUser11590,PW11590!,55,101,54,84,1,17,0,
20000000001638,BBUser11637,PW11637!,55,178,53,148,2,30,0,
20000000001830,BBUser11829,PW11829!,55,75,55,75,0,0,0,
20000000001914,BBUser11913,PW11913!,55,99,55,99,0,0,0,
20000000002097,BBUser12096,PW12096!,55,111,55,111,0,0,0,
20000000002398,BBUser12397,PW12397!,55,112,54,98,1,14,0,
20000000002419,BBUser12418,PW12418!,55,96,55,96,0,0,0,
20000000002585,BBUser12584,PW12584!,55,157,53,123,2,34,0,
20000000002679,BBUser12678,PW12678!,55,100,55,100,0,0,0,
20000000002691,BBUser12690,PW12690!,55,90,55,90,0,0,0,
20000000002845,BBUser12844,PW12844!,55,99,54,86,1,13,0,
20000000003005,BBUser13004,PW13004!,55,106,52,61,3,45,0,
20000000003033,BBUser13032,PW13032!,55,106,55,106,0,0,0,
20000000003057,BBUser13056,PW13056!,55,86,55,86,0,0,0,
20000000003126,BBUser13125,PW13125!,55,92,54,73,1,19,0,
20000000003254,BBUser13253,PW13253!,55,91,55,91,0,0,0,
20000000003389,BBUser13388,PW13388!,55,97,55,97,0,0,0,
20000000003456,BBUser13455,PW13455!,55,94,55,94,0,0,0,
20000000003615,BBUser13614,PW13614!,55,96,55,96,0,0,0,
20000000003770,BBUser13769,PW13769!,55,98,55,98,0,0,0,
20000000003841,BBUser13840,PW13840!,55,74,55,74,0,0,0,
20000000003892,BBUser13891,PW13891!,55,94,54,85,1,9,0,
20000000004168,BBUser14167,PW14167!,55,103,54,92,1,11,0,
20000000004377,BBUser14376,PW14376!,55,84,55,84,0,0,0,
20000000004514,BBUser14513,PW14513!,55,148,53,119,2,29,0,
20000000004553,BBUser14552,PW14552!,55,87,55,87,0,0,0,
20000000004632,BBUser14631,PW14631!,55,77,55,77,0,0,0,
20000000004655,BBUser14654,PW14654!,55,92,54,80,1,12,0,
20000000004703,BBUser14702,PW14702!,55,105,54,92,1,13,0,
20000000004769,BBUser14768,PW14768!,55,91,55,91,0,0,0,
20000000004862,BBUser14861,PW14861!,55,100,55,100,0,0,0,
20000000004908,BBUser14907,PW14907!,55,97,55,97,0,0,0,
20000000004914,BBUser14913,PW14913!,55,78,55,78,0,0,0,
20000000004948,BBUser14947,PW14947!,55,109,54,94,1,15,0,
20000000004965,BBUser14964,PW14964!,55,85,55,85,0,0,0,
20000000004991,BBUser14990,PW14990!,55,127,54,118,1,9,0,
20000000005106,BBUser15105,PW15105!,55,115,54,100,1,15,0,
20000000005669,BBUser15668,PW15668!,55,78,55,78,0,0,0,
20000000005787,BBUser15786,PW15786!,55,107,55,107,0,0,0,
20000000006068,BBUser16067,PW16067!,55,108,55,108,0,0,0,
20000000006180,BBUser16179,PW16179!,55,127,55,127,0,0,0,
20000000006209,BBUser16208,PW16208!,55,142,54,129,1,13,0,
20000000006212,BBUser16211,PW16211!,55,108,55,108,0,0,0,
20000000006302,BBUser16301,PW16301!,55,122,55,122,0,0,0,
20000000006607,BBUser16606,PW16606!,55,87,55,87,0,0,0,
20000000006797,BBUser16796,PW16796!,55,81,55,81,0,0,0,
20000000006823,BBUser16822,PW16822!,55,114,55,114,0,0,0,
20000000006921,BBUser16920,PW16920!,55,135,51,88,4,47,0,
20000000007038,BBUser17037,PW17037!,55,91,55,91,0,0,0,
20000000007102,BBUser17101,PW17101!,55,105,55,105,0,0,0,
20000000007210,BBUser17209,PW17209!,55,120,53,92,2,28,0,
20000000007250,BBUser17249,PW17249!,55,104,54,93,1,11,0,
20000000007292,BBUser17291,PW17291!,55,123,55,123,0,0,0,
20000000007371,BBUser17370,PW17370!,55,103,55,103,0,0,0,
20000000007477,BBUser17476,PW17476!,55,103,54,92,1,11,0,
20000000007529,BBUser17528,PW17528!,55,95,55,95,0,0,0,
20000000007636,BBUser17635,PW17635!,55,77,55,77,0,0,0,
20000000007644,BBUser17643,PW17643!,55,94,55,94,0,0,0,
20000000007785,BBUser17784,PW17784!,55,88,55,88,0,0,0,
20000000007883,BBUser17882,PW17882!,55,108,53,83,2,25,0,
20000000007925,BBUser17924,PW17924!,55,109,55,109,0,0,0,
20000000007937,BBUser17936,PW17936!,55,110,55,110,0,0,0,
20000000008033,BBUser18032,PW18032!,55,96,55,96,0,0,0,
20000000008135,BBUser18134,PW18134!,55,127,55,127,0,0,0,
20000000008138,BBUser18137,PW18137!,55,95,54,80,1,15,0,
20000000008699,BBUser18698,PW18698!,55,98,54,84,1,14,0,
20000000008862,BBUser18861,PW18861!,55,103,54,96,1,7,0,
20000000008919,BBUser18918,PW18918!,55,105,55,105,0,0,0,
20000000009068,BBUser19067,PW19067!,55,96,55,96,0,0,0,
20000000009104,BBUser19103,PW19103!,55,108,55,108,0,0,0,
20000000009117,BBUser19116,PW19116!,55,122,55,122,0,0,0,
20000000009128,BBUser19127,PW19127!,55,135,54,126,1,9,0,
20000000009167,BBUser19166,PW19166!,55,105,55,105,0,0,0,
20000000009188,BBUser19187,PW19187!,55,99,55,99,0,0,0,
20000000009323,BBUser19322,PW19322!,55,79,55,79,0,0,0,
20000000009394,BBUser19393,PW19393!,55,103,55,103,0,0,0,
20000000009451,BBUser19450,PW19450!,55,82,55,82,0,0,0,
20000000009572,BBUser19571,PW19571!,55,105,55,105,0,0,0,
20000000009577,BBUser19576,PW19576!,55,97,55,97,0,0,0,
20000000009596,BBUser19595,PW19595!,55,114,55,114,0,0,0,
20000000009672,BBUser19671,PW19671!,55,120,55,120,0,0,0,
20000000009711,BBUser19710,PW19710!,55,93,55,93,0,0,0,
20000000009791,BBUser19790,PW19790!,55,109,55,109,0,0,0,
20000000009856,BBUser19855,PW19855!,55,91,55,91,0,0,0,
20140000000092,BBUser20091,PW20091!,55,77,27,49,0,0,28,
20140000000238,BBUser20237,PW20237!,55,79,55,79,0,0,0,
20140000000256,BBUser20255,PW20255!,55,102,55,102,0,0,0,
20140000000322,BBUser20321,PW20321!,55,110,55,110,0,0,0,
20140000000436,BBUser20435,PW20435!,55,70,14,29,0,0,41,
20140000000530,BBUser20529,PW20529!,55,86,55,86,0,0,0,
20140000000576,BBUser20575,PW20575!,55,74,23,42,0,0,32,
20140000000607,BBUser20606,PW20606!,55,60,5,10,0,0,50,
20140000000668,BBUser20667,PW20667!,55,106,55,106,0,0,0,
20140000000777,BBUser20776,PW20776!,55,92,41,78,0,0,14,
20140000000931,BBUser20930,PW20930!,55,60,9,14,0,0,46,
20140000001009,BBUser21008,PW21008!,55,76,13,34,0,0,42,
20140000001081,BBUser21080,PW21080!,55,120,55,120,0,0,0,
20140000001083,BBUser21082,PW21082!,55,81,31,57,0,0,24,
20140000001197,BBUser21196,PW21196!,55,56,1,2,0,0,54,
20140000001358,BBUser21357,PW21357!,55,101,36,63,1,20,18,
20140000001398,BBUser21397,PW21397!,55,95,20,60,0,0,35,
20140000001483,BBUser21482,PW21482!,55,83,37,65,0,0,18,
20140000001485,BBUser21484,PW21484!,55,125,54,99,1,26,0,
20140000001601,BBUser21600,PW21600!,55,88,37,70,0,0,18,
20140000001661,BBUser21660,PW21660!,55,122,55,122,0,0,0,
20140000001812,BBUser21811,PW21811!,55,81,23,49,0,0,32,
20140000001828,BBUser21827,PW21827!,55,80,38,63,0,0,17,
20140000001833,BBUser21832,PW21832!,55,76,20,33,1,9,34,
20140000001837,BBUser21836,PW21836!,55,71,29,45,0,0,26,
20140000001879,BBUser21878,PW21878!,55,107,55,107,0,0,0,
20140000001946,BBUser21945,PW21945!,55,113,50,108,0,0,5,
20140000002351,BBUser22350,PW22350!,55,77,23,45,0,0,32,
20140000002413,BBUser22412,PW22412!,55,125,47,117,0,0,8,
20140000002419,BBUser22418,PW22418!,55,121,55,121,0,0,0,
20140000002467,BBUser22466,PW22466!,55,114,55,114,0,0,0,
20140000002473,BBUser22472,PW22472!,55,135,55,135,0,0,0,
20140000002518,BBUser22517,PW22517!,55,98,15,58,0,0,40,
20140000002522,BBUser22521,PW22521!,55,103,55,103,0,0,0,
20140000002639,BBUser22638,PW22638!,55,101,55,101,0,0,0,
20140000002816,BBUser22815,PW22815!,55,62,14,21,0,0,41,
20140000002827,BBUser22826,PW22826!,55,71,19,35,0,0,36,
20140000002911,BBUser22910,PW22910!,55,80,20,45,0,0,35,
20140000003139,BBUser23138,PW23138!,55,78,27,50,0,0,28,
20140000003210,BBUser23209,PW23209!,55,74,55,74,0,0,0,
20140000003469,BBUser23468,PW23468!,55,83,21,49,0,0,34,
20140000003757,BBUser23756,PW23756!,55,94,55,94,0,0,0,
20140000003778,BBUser23777,PW23777!,55,69,25,39,0,0,30,
20140000004052,BBUser24051,PW24051!,55,78,19,42,0,0,36,
20140000004054,BBUser24053,PW24053!,55,79,41,65,0,0,14,
20140000004199,BBUser24198,PW24198!,55,60,5,10,0,0,50,
20140000004243,BBUser24242,PW24242!,55,98,29,72,0,0,26,
20140000004419,BBUser24418,PW24418!,55,62,17,24,0,0,38,
20140000004491,BBUser24490,PW24490!,55,85,25,55,0,0,30,
20140000004528,BBUser24527,PW24527!,55,106,22,60,1,14,32,
20140000004872,BBUser24871,PW24871!,55,171,55,171,0,0,0,
20140000004941,BBUser24940,PW24940!,55,81,30,56,0,0,25,
20140000005157,BBUser25156,PW25156!,55,143,55,143,0,0,0,
20140000005201,BBUser25200,PW25200!,55,146,46,137,0,0,9,
20140000005261,BBUser25260,PW25260!,55,103,17,47,1,19,37,
20140000005280,BBUser25279,PW25279!,55,96,22,63,0,0,33,
20140000005445,BBUser25444,PW25444!,55,86,55,86,0,0,0,
20140000005533,BBUser25532,PW25532!,55,111,55,111,0,0,0,
20140000005789,BBUser25788,PW25788!,55,97,23,65,0,0,32,
20140000005902,BBUser25901,PW25901!,55,142,54,128,1,14,0,
20140000005959,BBUser25958,PW25958!,55,66,20,31,0,0,35,
20140000006180,BBUser26179,PW26179!,55,79,20,44,0,0,35,
20140000006591,BBUser26590,PW26590!,55,83,26,54,0,0,29,
20140000006636,BBUser26635,PW26635!,55,70,15,30,0,0,40,
20140000006786,BBUser26785,PW26785!,55,66,10,21,0,0,45,
20140000006827,BBUser26826,PW26826!,55,70,14,29,0,0,41,
20140000007129,BBUser27128,PW27128!,55,79,41,65,0,0,14,
20140000007152,BBUser27151,PW27151!,55,119,54,106,1,13,0,
20140000007209,BBUser27208,PW27208!,55,84,38,67,0,0,17,
20140000007213,BBUser27212,PW27212!,55,71,16,32,0,0,39,
20140000007217,BBUser27216,PW27216!,55,120,55,120,0,0,0,
20140000007250,BBUser27249,PW27249!,55,140,55,140,0,0,0,
20140000007286,BBUser27285,PW27285!,55,72,55,72,0,0,0,
20140000007302,BBUser27301,PW27301!,55,95,31,71,0,0,24,
20140000007314,BBUser27313,PW27313!,55,117,55,117,0,0,0,
20140000007507,BBUser27506,PW27506!,55,64,11,20,0,0,44,
20140000007605,BBUser27604,PW27604!,55,100,30,75,0,0,25,
20140000007750,BBUser27749,PW27749!,55,91,13,49,0,0,42,
20140000007852,BBUser27851,PW27851!,55,149,55,149,0,0,0,
20140000007956,BBUser27955,PW27955!,55,102,37,84,0,0,18,
20140000008103,BBUser28102,PW28102!,55,135,55,135,0,0,0,
20140000008212,BBUser28211,PW28211!,55,74,6,25,0,0,49,
20140000008327,BBUser28326,PW28326!,55,146,54,133,1,13,0,
20140000008380,BBUser28379,PW28379!,55,64,12,21,0,0,43,
20140000008681,BBUser28680,PW28680!,55,68,15,28,0,0,40,
20140000009014,BBUser29013,PW29013!,55,84,36,65,0,0,19,
20140000009270,BBUser29269,PW29269!,55,99,22,66,0,0,33,
20140000009315,BBUser29314,PW29314!,55,67,18,30,0,0,37,
20140000009413,BBUser29412,PW29412!,55,99,45,89,0,0,10,
20140000009619,BBUser29618,PW29618!,55,74,5,11,1,14,49,
20140000009651,BBUser29650,PW29650!,55,66,10,21,0,0,45,
20140000009867,BBUser29866,PW29866!,55,103,32,80,0,0,23,
19990000000231,BBUser00230,PW00230!,54,81,54,81,0,0,0,
19990000000302,BBUser00301,PW00301!,54,96,53,80,1,16,0,
19990000000401,BBUser00400,PW00400!,54,109,54,109,0,0,0,
19990000000601,BBUser00600,PW00600!,54,83,54,83,0,0,0,
19990000000648,BBUser00647,PW00647!,54,84,54,84,0,0,0,
19990000000660,BBUser00659,PW00659!,54,104,54,104,0,0,0,
19990000000693,BBUser00692,PW00692!,54,85,54,85,0,0,0,
19990000000729,BBUser00728,PW00728!,54,116,53,104,1,12,0,
19990000000865,BBUser00864,PW00864!,54,101,54,101,0,0,0,
19990000000917,BBUser00916,PW00916!,54,92,54,92,0,0,0,
19990000000968,BBUser00967,PW00967!,54,105,54,105,0,0,0,
19990000001111,BBUser01110,PW01110!,54,79,54,79,0,0,0,
19990000001113,BBUser01112,PW01112!,54,79,54,79,0,0,0,
19990000001222,BBUser01221,PW01221!,54,101,53,88,1,13,0,
19990000001334,BBUser01333,PW01333!,54,100,54,100,0,0,0,
19990000001512,BBUser01511,PW01511!,54,114,54,114,0,0,0,
19990000001670,BBUser01669,PW01669!,54,105,54,105,0,0,0,
19990000001695,BBUser01694,PW01694!,54,95,54,95,0,0,0,
19990000001772,BBUser01771,PW01771!,54,114,52,79,2,35,0,
19990000001996,BBUser01995,PW01995!,54,97,54,97,0,0,0,
19990000002010,BBUser02009,PW02009!,54,125,54,125,0,0,0,
19990000002080,BBUser02079,PW02079!,54,137,52,111,2,26,0,
19990000002361,BBUser02360,PW02360!,54,95,54,95,0,0,0,
19990000002545,BBUser02544,PW02544!,54,79,54,79,0,0,0,
19990000002844,BBUser02843,PW02843!,54,91,54,91,0,0,0,
19990000002995,BBUser02994,PW02994!,54,98,54,98,0,0,0,
19990000003032,BBUser03031,PW03031!,54,107,51,69,3,38,0,
19990000003127,BBUser03126,PW03126!,54,87,54,87,0,0,0,
19990000003227,BBUser03226,PW03226!,54,80,54,80,0,0,0,
19990000003473,BBUser03472,PW03472!,54,77,54,77,0,0,0,
19990000003802,BBUser03801,PW03801!,54,99,54,99,0,0,0,
19990000003849,BBUser03848,PW03848!,54,98,54,98,0,0,0,
19990000003943,BBUser03942,PW03942!,54,98,54,98,0,0,0,
19990000004057,BBUser04056,PW04056!,54,75,54,75,0,0,0,
19990000004195,BBUser04194,PW04194!,54,84,54,84,0,0,0,
19990000004295,BBUser04294,PW04294!,54,131,51,78,3,53,0,
19990000004316,BBUser04315,PW04315!,54,83,53,72,1,11,0,
19990000004332,BBUser04331,PW04331!,54,88,54,88,0,0,0,
19990000004456,BBUser04455,PW04455!,54,138,52,115,2,23,0,
19990000004692,BBUser04691,PW04691!,54,75,54,75,0,0,0,
19990000004807,BBUser04806,PW04806!,54,169,52,131,2,38,0,
19990000005006,BBUser05005,PW05005!,54,95,54,95,0,0,0,
19990000005568,BBUser05567,PW05567!,54,104,54,104,0,0,0,
19990000005612,BBUser05611,PW05611!,54,80,54,80,0,0,0,
19990000005618,BBUser05617,PW05617!,54,77,54,77,0,0,0,
19990000005870,BBUser05869,PW05869!,54,93,53,85,1,8,0,
19990000006030,BBUser06029,PW06029!,54,90,54,90,0,0,0,
19990000006121,BBUser06120,PW06120!,54,98,53,86,1,12,0,
19990000006136,BBUser06135,PW06135!,54,142,51,93,3,49,0,
19990000006200,BBUser06199,PW06199!,54,102,54,102,0,0,0,
19990000006337,BBUser06336,PW06336!,54,99,54,99,0,0,0,
19990000006375,BBUser06374,PW06374!,54,76,53,63,1,13,0,
19990000006390,BBUser06389,PW06389!,54,100,53,85,1,15,0,
19990000006538,BBUser06537,PW06537!,54,104,54,104,0,0,0,
19990000006745,BBUser06744,PW06744!,54,87,54,87,0,0,0,
19990000006800,BBUser06799,PW06799!,54,98,53,88,1,10,0,
19990000006817,BBUser06816,PW06816!,54,108,53,94,1,14,0,
19990000007160,BBUser07159,PW07159!,54,90,54,90,0,0,0,
19990000007326,BBUser07325,PW07325!,54,90,54,90,0,0,0,
19990000007394,BBUser07393,PW07393!,54,84,54,84,0,0,0,
19990000007531,BBUser07530,PW07530!,54,102,54,102,0,0,0,
19990000007622,BBUser07621,PW07621!,54,79,54,79,0,0,0,
19990000007678,BBUser07677,PW07677!,54,128,54,128,0,0,0,
19990000007767,BBUser07766,PW07766!,54,70,54,70,0,0,0,
19990000007857,BBUser07856,PW07856!,54,87,54,87,0,0,0,
19990000007869,BBUser07868,PW07868!,54,94,53,75,1,19,0,
19990000007896,BBUser07895,PW07895!,54,109,53,102,1,7,0,
19990000007968,BBUser07967,PW07967!,54,100,53,88,1,12,0,
19990000008127,BBUser08126,PW08126!,54,129,54,129,0,0,0,
19990000008514,BBUser08513,PW08513!,54,83,54,83,0,0,0,
19990000008648,BBUser08647,PW08647!,54,98,52,75,2,23,0,
19990000008752,BBUser08751,PW08751!,54,100,54,100,0,0,0,
19990000008879,BBUser08878,PW08878!,54,114,54,114,0,0,0,
19990000009211,BBUser09210,PW09210!,54,129,54,129,0,0,0,
19990000009234,BBUser09233,PW09233!,54,81,54,81,0,0,0,
19990000009548,BBUser09547,PW09547!,54,95,54,95,0,0,0,
19990000009687,BBUser09686,PW09686!,54,87,54,87,0,0,0,
19990000009803,BBUser09802,PW09802!,54,88,54,88,0,0,0,
19990000009807,BBUser09806,PW09806!,54,77,54,77,0,0,0,
19990000009894,BBUser09893,PW09893!,54,95,54,95,0,0,0,
20000000000097,BBUser10096,PW10096!,54,87,53,78,1,9,0,
20000000000199,BBUser10198,PW10198!,54,70,54,70,0,0,0,
20000000000279,BBUser10278,PW10278!,54,91,54,91,0,0,0,
20000000000416,BBUser10415,PW10415!,54,104,54,104,0,0,0,
20000000000480,BBUser10479,PW10479!,54,116,54,116,0,0,0,
20000000000574,BBUser10573,PW10573!,54,118,53,97,1,21,0,
20000000000579,BBUser10578,PW10578!,54,117,54,117,0,0,0,
20000000000641,BBUser10640,PW10640!,54,110,54,110,0,0,0,
20000000000900,BBUser10899,PW10899!,54,90,54,90,0,0,0,
20000000000911,BBUser10910,PW10910!,54,100,54,100,0,0,0,
20000000000968,BBUser10967,PW10967!,54,95,53,86,1,9,0,
20000000000978,BBUser10977,PW10977!,54,98,54,98,0,0,0,
20000000001081,BBUser11080,PW11080!,54,83,54,83,0,0,0,
20000000001168,BBUser11167,PW11167!,54,93,52,70,2,23,0,
20000000001473,BBUser11472,PW11472!,54,73,54,73,0,0,0,
20000000001818,BBUser11817,PW11817!,54,110,52,86,2,24,0,
20000000001825,BBUser11824,PW11824!,54,92,54,92,0,0,0,
20000000001979,BBUser11978,PW11978!,54,87,54,87,0,0,0,
20000000002005,BBUser12004,PW12004!,54,93,54,93,0,0,0,
20000000002012,BBUser12011,PW12011!,54,95,53,81,1,14,0,
20000000002077,BBUser12076,PW12076!,54,108,53,87,1,21,0,
20000000002085,BBUser12084,PW12084!,54,113,53,103,1,10,0,
20000000002153,BBUser12152,PW12152!,54,85,54,85,0,0,0,
20000000002471,BBUser12470,PW12470!,54,116,53,97,1,19,0,
20000000002988,BBUser12987,PW12987!,54,94,54,94,0,0,0,
20000000003424,BBUser13423,PW13423!,54,85,54,85,0,0,0,
20000000003529,BBUser13528,PW13528!,54,85,54,85,0,0,0,
20000000003577,BBUser13576,PW13576!,54,137,53,114,1,23,0,
20000000003627,BBUser13626,PW13626!,54,82,54,82,0,0,0,
20000000003771,BBUser13770,PW13770!,54,107,54,107,0,0,0,
20000000003846,BBUser13845,PW13845!,54,126,52,96,2,30,0,
20000000004022,BBUser14021,PW14021!,54,114,53,104,1,10,0,
20000000004111,BBUser14110,PW14110!,54,122,54,122,0,0,0,
20000000004119,BBUser14118,PW14118!,54,85,54,85,0,0,0,
20000000004137,BBUser14136,PW14136!,54,110,54,110,0,0,0,
20000000004138,BBUser14137,PW14137!,54,137,53,127,1,10,0,
20000000004623,BBUser14622,PW14622!,54,123,54,123,0,0,0,
20000000004635,BBUser14634,PW14634!,54,111,54,111,0,0,0,
20000000004640,BBUser14639,PW14639!,54,95,53,86,1,9,0,
20000000004680,BBUser14679,PW14679!,54,96,54,96,0,0,0,
20000000004733,BBUser14732,PW14732!,54,105,54,105,0,0,0,
20000000004826,BBUser14825,PW14825!,54,91,53,81,1,10,0,
20000000005073,BBUser15072,PW15072!,54,94,54,94,0,0,0,
20000000005169,BBUser15168,PW15168!,54,74,54,74,0,0,0,
20000000005181,BBUser15180,PW15180!,54,79,54,79,0,0,0,
20000000005331,BBUser15330,PW15330!,54,108,54,108,0,0,0,
20000000005343,BBUser15342,PW15342!,54,107,52,76,2,31,0,
20000000005345,BBUser15344,PW15344!,54,120,53,110,1,10,0,
20000000005417,BBUser15416,PW15416!,54,95,54,95,0,0,0,
20000000005646,BBUser15645,PW15645!,54,83,54,83,0,0,0,
20000000005913,BBUser15912,PW15912!,54,99,54,99,0,0,0,
20000000006179,BBUser16178,PW16178!,54,104,54,104,0,0,0,
20000000006303,BBUser16302,PW16302!,54,88,54,88,0,0,0,
20000000006328,BBUser16327,PW16327!,54,82,54,82,0,0,0,
20000000006434,BBUser16433,PW16433!,54,111,54,111,0,0,0,
20000000006514,BBUser16513,PW16513!,54,107,52,81,2,26,0,
20000000006585,BBUser16584,PW16584!,54,84,54,84,0,0,0,
20000000006646,BBUser16645,PW16645!,54,77,54,77,0,0,0,
20000000006686,BBUser16685,PW16685!,54,70,54,70,0,0,0,
20000000006725,BBUser16724,PW16724!,54,104,53,89,1,15,0,
20000000006902,BBUser16901,PW16901!,54,88,54,88,0,0,0,
20000000006932,BBUser16931,PW16931!,54,75,54,75,0,0,0,
20000000006950,BBUser16949,PW16949!,54,101,54,101,0,0,0,
20000000007022,BBUser17021,PW17021!,54,85,54,85,0,0,0,
20000000007213,BBUser17212,PW17212!,54,111,54,111,0,0,0,
20000000007318,BBUser17317,PW17317!,54,106,53,91,1,15,0,
20000000007405,BBUser17404,PW17404!,54,72,54,72,0,0,0,
20000000007431,BBUser17430,PW17430!,54,117,54,117,0,0,0,
20000000007459,BBUser17458,PW17458!,54,77,54,77,0,0,0,
20000000007460,BBUser17459,PW17459!,54,100,53,89,1,11,0,
20000000007465,BBUser17464,PW17464!,54,102,54,102,0,0,0,
20000000007484,BBUser17483,PW17483!,54,122,53,99,1,23,0,
20000000007526,BBUser17525,PW17525!,54,117,52,77,2,40,0,
20000000007555,BBUser17554,PW17554!,54,101,52,71,2,30,0,
20000000007881,BBUser17880,PW17880!,54,108,54,108,0,0,0,
20000000007955,BBUser17954,PW17954!,54,80,54,80,0,0,0,
20000000007983,BBUser17982,PW17982!,54,81,54,81,0,0,0,
20000000008004,BBUser18003,PW18003!,54,95,54,95,0,0,0,
20000000008087,BBUser18086,PW18086!,54,124,53,106,1,18,0,
20000000008120,BBUser18119,PW18119!,54,120,54,120,0,0,0,
20000000008126,BBUser18125,PW18125!,54,104,54,104,0,0,0,
20000000008342,BBUser18341,PW18341!,54,92,53,76,1,16,0,
20000000008345,BBUser18344,PW18344!,54,109,53,96,1,13,0,
20000000008389,BBUser18388,PW18388!,54,78,54,78,0,0,0,
20000000008619,BBUser18618,PW18618!,54,90,54,90,0,0,0,
20000000008730,BBUser18729,PW18729!,54,125,54,125,0,0,0,
20000000008794,BBUser18793,PW18793!,54,67,54,67,0,0,0,
20000000008843,BBUser18842,PW18842!,54,124,53,111,1,13,0,
20000000009069,BBUser19068,PW19068!,54,127,53,115,1,12,0,
20000000009121,BBUser19120,PW19120!,54,85,53,71,1,14,0,
20000000009145,BBUser19144,PW19144!,54,116,54,116,0,0,0,
20000000009164,BBUser19163,PW19163!,54,59,54,59,0,0,0,
20000000009274,BBUser19273,PW19273!,54,112,53,104,1,8,0,
